MemberEventKey,MemberID,ProgramCode,ProgramDate,ParticipationStatus,Rank,CorrectedRank,RankCode,Promotion,PromotionFrom,PromotionTo,InterestBadges,Advancements,PCode,FullCode,ImageFile
C0125|P0284,C0125,P0284,2024-05-11,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0285,C0125,P0285,2024-05-18,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0125|P0286,C0125,P0286,2024-05-24,1,Sixer,Sixer,R04,,,,IB057,,IB057,"R04,IB057",R04_IB057.png
C0125|P0287,C0125,P0287,2024-05-31,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0288,C0125,P0288,2024-05-31,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0289,C0125,P0289,2024-06-07,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0125|P0290,C0125,P0290,2024-06-14,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0291,C0125,P0291,2024-07-12,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0125|P0292,C0125,P0292,2024-07-19,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0125|P0293,C0125,P0293,2024-07-26,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0125|P0294,C0125,P0294,2024-08-03,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0125|P0296,C0125,P0296,2024-08-16,1,Sixer,Sixer,R04,,,,,AD010,AD010,"R04,AD010",R04_AD010.png
C0125|P0297,C0125,P0297,2024-08-16,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0298,C0125,P0298,2024-08-23,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0299,C0125,P0299,2024-08-30,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0300,C0125,P0300,2024-09-06,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0125|P0302,C0125,P0302,2024-09-20,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0306,C0125,P0306,2024-10-25,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0125|P0307,C0125,P0307,2024-11-01,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0125|P0309,C0125,P0309,2024-11-08,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0310,C0125,P0310,2024-11-15,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0125|P0311,C0125,P0311,2024-11-22,1,Sixer,Sixer,R04,,,,,"AD008,AD009","AD008,AD009","R04,AD008,AD009",R04_AD008_AD009.png
C0125|P0312,C0125,P0312,2024-11-29,1,Sixer,Sixer,R04,,,,,"AD007,AD011","AD007,AD011","R04,AD007,AD011",R04_AD007_AD011.png
C0126|P0179,C0126,P0179,2021-10-01,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0126|P0180,C0126,P0180,2021-10-08,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0126|P0181,C0126,P0181,2021-10-16,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0126|P0182,C0126,P0182,2021-10-22,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0126|P0183,C0126,P0183,2021-10-29,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0126|P0184,C0126,P0184,2021-11-06,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0126|P0185,C0126,P0185,2021-11-12,0,Member,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0126|P0186,C0126,P0186,2021-11-19,0,Member,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0126|P0187,C0126,P0187,2021-11-26,1,Member,Member,R02,,,,IB024,AD001,"AD001,IB024","R02,AD001,IB024",R02_AD001_IB024.png
C0126|P0188,C0126,P0188,2022-01-21,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0189,C0126,P0189,2022-01-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0190,C0126,P0190,2022-02-11,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0191,C0126,P0191,2022-02-20,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0192,C0126,P0192,2022-02-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0193,C0126,P0193,2022-03-04,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0194,C0126,P0194,2022-03-11,1,Member,Member,R02,,,,IB057,,IB057,"R02,IB057",R02_IB057.png
C0126|P0196,C0126,P0196,2022-04-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0197,C0126,P0197,2022-04-22,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0198,C0126,P0198,2022-05-07,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0199,C0126,P0199,2022-05-13,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0200,C0126,P0200,2022-05-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0201,C0126,P0201,2022-05-27,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0202,C0126,P0202,2022-06-04,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0203,C0126,P0203,2022-06-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0204,C0126,P0204,2022-07-22,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0205,C0126,P0205,2022-07-30,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0207,C0126,P0207,2022-08-12,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0208,C0126,P0208,2022-08-20,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0209,C0126,P0209,2022-08-21,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0210,C0126,P0210,2022-08-26,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0211,C0126,P0211,2022-09-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0212,C0126,P0212,2022-09-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0213,C0126,P0213,2022-09-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0214,C0126,P0214,2022-10-14,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0215,C0126,P0215,2022-10-21,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0216,C0126,P0216,2022-10-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0217,C0126,P0217,2022-11-04,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0218,C0126,P0218,2022-11-11,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0219,C0126,P0219,2022-11-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0220,C0126,P0220,2022-11-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0221,C0126,P0221,2022-12-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0222,C0126,P0222,2023-01-13,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0223,C0126,P0223,2023-01-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0224,C0126,P0224,2023-01-27,1,Member,Member,R02,,,,IB047,,IB047,"R02,IB047",R02_IB047.png
C0126|P0225,C0126,P0225,2023-02-04,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0226,C0126,P0226,2023-02-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0227,C0126,P0227,2023-02-17,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0228,C0126,P0228,2023-02-18,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0229,C0126,P0229,2023-02-19,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0230,C0126,P0230,2023-02-24,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0231,C0126,P0231,2023-03-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0232,C0126,P0232,2023-03-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0233,C0126,P0233,2023-03-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0234,C0126,P0234,2023-03-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0235,C0126,P0235,2023-04-14,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0236,C0126,P0236,2023-04-21,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0126|P0237,C0126,P0237,2023-04-22,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0126|P0238,C0126,P0238,2023-05-05,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0127|P0181,C0127,P0181,2021-10-16,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0128|P0181,C0128,P0181,2021-10-16,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0128|P0182,C0128,P0182,2021-10-22,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0128|P0183,C0128,P0183,2021-10-29,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0128|P0184,C0128,P0184,2021-11-06,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0128|P0185,C0128,P0185,2021-11-12,1,Member,Member,R02,,,,,AD001,AD001,"R02,AD001",R02_AD001.png
C0128|P0186,C0128,P0186,2021-11-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0187,C0128,P0187,2021-11-26,1,Member,Member,R02,,,,IB012,,IB012,"R02,IB012",R02_IB012.png
C0128|P0188,C0128,P0188,2022-01-21,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0189,C0128,P0189,2022-01-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0190,C0128,P0190,2022-02-11,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0191,C0128,P0191,2022-02-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0192,C0128,P0192,2022-02-25,1,Member,Member,R02,,,,IB024,,IB024,"R02,IB024",R02_IB024.png
C0128|P0193,C0128,P0193,2022-03-04,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0194,C0128,P0194,2022-03-11,1,Member,Member,R02,,,,IB057,,IB057,"R02,IB057",R02_IB057.png
C0128|P0196,C0128,P0196,2022-04-08,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0197,C0128,P0197,2022-04-22,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0198,C0128,P0198,2022-05-07,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0199,C0128,P0199,2022-05-13,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0200,C0128,P0200,2022-05-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0201,C0128,P0201,2022-05-27,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0202,C0128,P0202,2022-06-04,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0203,C0128,P0203,2022-06-10,1,Member,Member,R02,,,,IB028,,IB028,"R02,IB028",R02_IB028.png
C0128|P0204,C0128,P0204,2022-07-22,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0205,C0128,P0205,2022-07-30,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0207,C0128,P0207,2022-08-12,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0208,C0128,P0208,2022-08-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0209,C0128,P0209,2022-08-21,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0210,C0128,P0210,2022-08-26,1,Member,Member,R02,,,,IB040,,IB040,"R02,IB040",R02_IB040.png
C0128|P0211,C0128,P0211,2022-09-02,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0212,C0128,P0212,2022-09-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0213,C0128,P0213,2022-09-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0214,C0128,P0214,2022-10-14,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0215,C0128,P0215,2022-10-21,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0216,C0128,P0216,2022-10-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0217,C0128,P0217,2022-11-04,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0218,C0128,P0218,2022-11-11,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0219,C0128,P0219,2022-11-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0220,C0128,P0220,2022-11-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0221,C0128,P0221,2022-12-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0222,C0128,P0222,2023-01-13,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0223,C0128,P0223,2023-01-20,1,Member,Member,R02,,,,IB070,,IB070,"R02,IB070",R02_IB070.png
C0128|P0224,C0128,P0224,2023-01-27,1,Member,Member,R02,,,,IB047,,IB047,"R02,IB047",R02_IB047.png
C0128|P0225,C0128,P0225,2023-02-04,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0226,C0128,P0226,2023-02-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0227,C0128,P0227,2023-02-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0228,C0128,P0228,2023-02-18,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0229,C0128,P0229,2023-02-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0230,C0128,P0230,2023-02-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0231,C0128,P0231,2023-03-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0232,C0128,P0232,2023-03-10,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0233,C0128,P0233,2023-03-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0234,C0128,P0234,2023-03-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0235,C0128,P0235,2023-04-14,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0236,C0128,P0236,2023-04-21,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0237,C0128,P0237,2023-04-22,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0238,C0128,P0238,2023-05-05,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0239,C0128,P0239,2023-05-12,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0240,C0128,P0240,2023-05-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0241,C0128,P0241,2023-05-26,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0242,C0128,P0242,2023-06-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0243,C0128,P0243,2023-06-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0244,C0128,P0244,2023-06-23,1,Member,Member,R02,,,,,"AD004,AD005","AD004,AD005","R02,AD004,AD005",R02_AD004_AD005.png
C0128|P0245,C0128,P0245,2023-07-21,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0246,C0128,P0246,2023-07-29,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0247,C0128,P0247,2023-08-04,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0248,C0128,P0248,2023-08-11,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0249,C0128,P0249,2023-08-18,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0250,C0128,P0250,2023-08-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0251,C0128,P0251,2023-09-01,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0252,C0128,P0252,2023-09-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0253,C0128,P0253,2023-09-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0254,C0128,P0254,2023-09-08,1,Member,Member,R02,,,,IB037,,IB037,"R02,IB037",R02_IB037.png
C0128|P0255,C0128,P0255,2023-09-15,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0256,C0128,P0256,2023-09-29,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0257,C0128,P0257,2023-10-13,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0258,C0128,P0258,2023-10-21,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0259,C0128,P0259,2023-10-27,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0260,C0128,P0260,2023-11-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0261,C0128,P0261,2023-11-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0262,C0128,P0262,2023-11-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0263,C0128,P0263,2023-11-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0265,C0128,P0265,2023-12-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0266,C0128,P0266,2023-12-08,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0267,C0128,P0267,2024-01-19,1,Member,Member,R02,,,,,AD002,AD002,"R02,AD002",R02_AD002.png
C0128|P0268,C0128,P0268,2024-01-26,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0269,C0128,P0269,2024-02-02,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0270,C0128,P0270,2024-02-02,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0271,C0128,P0271,2024-02-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0272,C0128,P0272,2024-02-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0273,C0128,P0273,2024-02-25,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0274,C0128,P0274,2024-03-01,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0275,C0128,P0275,2024-03-02,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0276,C0128,P0276,2024-03-03,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0277,C0128,P0277,2024-03-09,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0278,C0128,P0278,2024-03-15,1,Member,Member,R02,,,,IB027,,IB027,"R02,IB027",R02_IB027.png
C0128|P0279,C0128,P0279,2024-04-12,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0280,C0128,P0280,2024-04-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0281,C0128,P0281,2024-04-21,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0282,C0128,P0282,2024-04-26,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0283,C0128,P0283,2024-05-03,1,Member,Member,R02,,,,IB049,,IB049,"R02,IB049",R02_IB049.png
C0128|P0284,C0128,P0284,2024-05-11,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0285,C0128,P0285,2024-05-18,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0286,C0128,P0286,2024-05-24,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0287,C0128,P0287,2024-05-31,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0289,C0128,P0289,2024-06-07,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0290,C0128,P0290,2024-06-14,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0291,C0128,P0291,2024-07-12,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0292,C0128,P0292,2024-07-19,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0293,C0128,P0293,2024-07-26,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0294,C0128,P0294,2024-08-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0296,C0128,P0296,2024-08-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0298,C0128,P0298,2024-08-23,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0299,C0128,P0299,2024-08-30,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0300,C0128,P0300,2024-09-06,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0302,C0128,P0302,2024-09-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0306,C0128,P0306,2024-10-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0307,C0128,P0307,2024-11-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0308,C0128,P0308,2024-11-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0309,C0128,P0309,2024-11-08,1,Member,Member,R02,,,,IB021,AD010,"AD010,IB021","R02,AD010,IB021",R02_AD010_IB021.png
C0128|P0310,C0128,P0310,2024-11-15,1,Member,Member,R02,,,,,AD007,AD007,"R02,AD007",R02_AD007.png
C0128|P0311,C0128,P0311,2024-11-22,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0128|P0312,C0128,P0312,2024-11-29,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0313,C0128,P0313,2025-01-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0128|P0314,C0128,P0314,2025-01-24,1,Second,Second,R03,Member → Second,Member,Second,,,Second,"R03,Second",R03_Second.png
C0128|P0315,C0128,P0315,2025-01-24,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0317,C0128,P0317,2025-01-31,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0318,C0128,P0318,2025-02-01,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0319,C0128,P0319,2025-02-02,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0320,C0128,P0320,2025-02-07,1,Second,Second,R03,,,,IB043,,IB043,"R03,IB043",R03_IB043.png
C0128|P0321,C0128,P0321,2025-02-14,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0128|P0326,C0128,P0326,2025-03-07,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0327,C0128,P0327,2025-03-14,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0128|P0328,C0128,P0328,2025-03-28,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0329,C0128,P0329,2025-04-04,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0330,C0128,P0330,2025-05-09,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0128|P0332,C0128,P0332,2025-05-23,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0333,C0128,P0333,2025-05-30,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0334,C0128,P0334,2025-06-06,1,Second,Second,R03,,,,"IB018,IB034",,"IB018,IB034","R03,IB018,IB034",R03_IB018_IB034.png
C0128|P0335,C0128,P0335,2025-06-13,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0128|P0337,C0128,P0337,2025-06-27,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0128|P0338,C0128,P0338,2025-07-11,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0339,C0128,P0339,2025-07-18,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0128|P0340,C0128,P0340,2025-07-25,1,Sixer,Sixer,R04,Second → Sixer,Second,Sixer,,,Sixer,"R04,Sixer",R04_Sixer.png
C0128|P0341,C0128,P0341,2025-07-25,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0128|P0343,C0128,P0343,2025-08-08,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0128|P0347,C0128,P0347,2025-09-12,1,Sixer,Sixer,R04,,,,,"AD003,AD006,AD008,AD009","AD003,AD006,AD008,AD009","R04,AD003,AD006,AD008,AD009",R04_AD003_AD006_AD008_AD009.png
C0128|P0348,C0128,P0348,2025-09-19,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0128|P0349,C0128,P0349,2025-09-26,1,Sixer,Sixer,R04,,,,,"AD011,AD013","AD011,AD013","R04,AD011,AD013",R04_AD011_AD013.png
C0129|P0179,C0129,P0179,2021-10-01,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0129|P0180,C0129,P0180,2021-10-08,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
